cust_id,recommended_movie
1329217,Look Who's Talking
1329217,The Rundown
1329408,Look Who's Talking Too
1329408,The Pacifier
1329408,Freaky Friday
1329474,Brother Bear (Theatrical Widescreen Version)
1329474,Around the World in 80 Days
1329474,Look Who's Talking
1329619,Hostage
1329619,The American President
1329619,The Wedding Planner
1329723,What Women Want
1329723,Coach Carter
1329723,Secondhand Lions
1329769,Taking Lives
1329769,Coach Carter
1329769,Along Came Polly
1329779,Taking Lives
1329779,Coach Carter
1329779,Secondhand Lions
1329786,Taxi
1329786,The American President
1329786,Beaches
1329886,Taxi
1329886,The Missing
1329886,Brother Bear (Theatrical Widescreen Version)
1329904,National Lampoon's Van Wilder
1329904,Harold and Kumar Go to White Castle
1329904,"Lock, Stock and Two Smoking Barrels"
1330032,Kill Bill: Vol. 2
1330032,Casino: 10th Anniversary Edition
1330032,Eternal Sunshine of the Spotless Mind
1330147,Singin' in the Rain
1330147,Seven Samurai
1330147,Goldfinger
1330226,End of Days
1330226,Rush Hour 2
1330226,U.S. Marshals
1330487,About a Boy
1330487,Elizabeth
1330487,Beaches
1330494,Being John Malkovich
1330494,Seven Samurai
1330494,The Life Aquatic with Steve Zissou
1330537,Coach Carter
1330537,Taxi
1330537,Dangerous Minds
1330588,Talk to Her
1330588,The King and I
1330588,The Wizard of Oz: Collector's Edition
1330766,Look Who's Talking Too
1330766,American Wedding
1330766,National Lampoon's Van Wilder
1330841,50 First Dates
1330841,The Missing
1330841,U.S. Marshals
1330849,Along Came Polly
1330849,Taxi
1330849,Pay It Forward
1331144,Brother Bear (Theatrical Widescreen Version)
1331144,Look Who's Talking Too
1331144,Dangerous Minds
1331154,Dirty Rotten Scoundrels
1331154,Saw
1331154,The Mask: Special Edition
1331155,What Women Want
1331155,Taking Lives
1331155,Coach Carter
1331196,Casino: 10th Anniversary Edition
1331196,Dirty Rotten Scoundrels
1331196,Bram Stoker's Dracula
1331553,Taking Lives
1331553,Coach Carter
1331553,Secondhand Lions
1331636,Hostage
1331636,Coach Carter
1331636,The Bourne Supremacy
1331645,Coach Carter
1331645,Footloose: Special Collector's Edition
1331645,The Sandlot
1331862,The Emperor's New Groove
1331862,A Cinderella Story
1331862,The Pacifier
1331887,About Schmidt
1331887,Talk to Her
1331887,The Pianist
1331954,Robin Hood: Prince of Thieves
1331954,The Rundown
1331954,S.W.A.T.
1331957,Taxi
1331957,Hostage
1331957,Around the World in 80 Days
1332107,Rabbit-Proof Fence
1332107,The Emperor's New Groove
1332107,Lilo and Stitch
1332122,Batman Begins
1332122,Blade: Trinity
1332122,The Rundown
1332214,"Lock, Stock and Two Smoking Barrels"
1332214,Heathers
1332214,History of the World: Part 1
1332228,Beverly Hills Cop III
1332228,Superman: The Movie
1332228,Bad Boys
1332388,The Hurricane
1332388,Something's Gotta Give
1332388,A Beautiful Mind
1332585,The Pacifier
1332585,Coach Carter
1332585,Taxi
1332684,Patch Adams
1332684,What Women Want
1332684,Forever Young
1332725,Poltergeist
1332725,Seven Samurai
1332725,Spirited Away
1332983,50 First Dates
1332983,Brother Bear (Theatrical Widescreen Version)
1332983,A Cinderella Story
1333129,U.S. Marshals
1333129,Don't Say a Word
1333129,End of Days
1333152,Bram Stoker's Dracula
1333152,Stargate
1333152,A Man Apart
1333220,Spirited Away
1333220,The Maltese Falcon
1333220,A Streetcar Named Desire
1333236,The Matrix: Reloaded
1333236,Daredevil
1333236,Blade: Trinity
1333453,Harold and Kumar Go to White Castle
1333453,Hostage
1333453,Blade: Trinity
1333494,Kill Bill: Vol. 2
1333494,The Deer Hunter
1333494,The Professional
1333708,Batman Begins
1333708,Superman: The Movie
1333708,Dawn of the Dead
1333759,The Emperor's New Groove
1333759,Look Who's Talking
1333759,Dr. Dolittle 2
1333911,Casino: 10th Anniversary Edition
1333911,Don't Say a Word
1333911,Man on Fire
1333954,Hook
1333954,Look Who's Talking Too
1333954,U.S. Marshals
1333975,Fear and Loathing in Las Vegas
1333975,Casino: 10th Anniversary Edition
1333975,The Professional
1334279,Reservoir Dogs
1334279,The Life Aquatic with Steve Zissou
1334279,28 Days Later
1334284,Batman Begins
1334284,Blade: Trinity
1334284,Sleepy Hollow
1334401,Seven Samurai
1334401,Network
1334401,Talk to Her
1334745,"Lock, Stock and Two Smoking Barrels"
1334745,Casino: 10th Anniversary Edition
1334745,The Deer Hunter
1334775,The Maltese Falcon
1334775,A Streetcar Named Desire
1334775,Singin' in the Rain
1334853,Seven Samurai
1334853,Talk to Her
1334853,This Is Spinal Tap
1334936,Lethal Weapon 3
1334936,Look Who's Talking Too
1334936,Bad Boys
1335031,Dawn of the Dead
1335031,Superman: The Movie
1335031,Goldfinger
1335061,Identity
1335061,Bram Stoker's Dracula
1335061,Man on Fire
1335416,A Nightmare on Elm Street
1335416,A Streetcar Named Desire
1335416,Midnight Cowboy
1335436,American Wedding
1335436,Blade: Trinity
1335436,Hostage
1335559,Coach Carter
1335559,Sleepless in Seattle
1335559,Along Came Polly
1335582,Around the World in 80 Days
1335582,The Scorpion King
1335582,Dangerous Minds
1335591,Brother Bear (Theatrical Widescreen Version)
1335591,Coach Carter
1335591,Finding Neverland
1335658,The Deer Hunter
1335658,Rosemary's Baby
1335658,This Is Spinal Tap
1335998,Taking Lives
1335998,Coach Carter
1335998,Taxi
1336330,The Maltese Falcon
1336330,Goldfinger
1336330,Rosemary's Baby
1336345,Brother Bear (Theatrical Widescreen Version)
1336345,The Emperor's New Groove
1336345,The Lion King: Special Edition
1336367,Casino: 10th Anniversary Edition
1336367,The Deer Hunter
1336367,Bottle Rocket
1336618,Look Who's Talking Too
1336618,A Cinderella Story
1336618,Finding Nemo (Widescreen)
1336783,The Hand that Rocks the Cradle
1336783,The Family Man
1336783,Die Hard 2: Die Harder
1336786,Sex and the City: Season 4
1336786,The Full Monty
1336786,Elizabeth
1336791,Blade: Trinity
1336791,The Matrix: Revolutions
1336791,Stargate
1336814,Kill Bill: Vol. 2
1336814,Fear and Loathing in Las Vegas
1336814,Eternal Sunshine of the Spotless Mind
1336817,Flatliners
1336817,Don't Say a Word
1336817,The Recruit
1336875,Reservoir Dogs
1336875,"Lock, Stock and Two Smoking Barrels"
1336875,History of the World: Part 1
1336925,Friends: Season 2
1336925,Beaches
1336925,Fried Green Tomatoes
1336941,Die Hard 2: Die Harder
1336941,Look Who's Talking Too
1336941,U.S. Marshals
1337026,The Passion of the Christ
1337026,Signs
1337026,Lord of the Rings: The Fellowship of the Ring
1337104,25th Hour
1337104,Swimming Pool
1337104,Talk to Her
1337153,Reservoir Dogs
1337153,This Is Spinal Tap
1337153,Casino: 10th Anniversary Edition
1337228,Kill Bill: Vol. 2
1337228,"Lock, Stock and Two Smoking Barrels"
1337228,The Professional
1337293,Fear and Loathing in Las Vegas
1337293,The Life Aquatic with Steve Zissou
1337293,Training Day
1337310,U.S. Marshals
1337310,Along Came Polly
1337310,Hollow Man
1337699,Sex and the City: Season 4
1337699,Friends: Season 2
1337699,Sixteen Candles
1337762,"Lock, Stock and Two Smoking Barrels"
1337762,Fear and Loathing in Las Vegas
1337762,Casino: 10th Anniversary Edition
1338011,The Hand that Rocks the Cradle
1338011,Casino: 10th Anniversary Edition
1338011,Don't Say a Word
1338171,Seven Samurai
1338171,Talk to Her
1338171,Frida
1338247,Seven Samurai
1338247,Talk to Her
1338247,Y Tu Mama Tambien
1338297,Network
1338297,Rosemary's Baby
1338297,Reservoir Dogs
1338301,Clerks
1338301,"Lock, Stock and Two Smoking Barrels"
1338301,Fear and Loathing in Las Vegas
1338312,50 First Dates
1338312,Ghost
1338312,Taxi
1338746,Major League
1338746,Porky's
1338746,War Games
1338823,The Lion King: Special Edition
1338823,50 First Dates
1338823,A Cinderella Story
1338932,Singin' in the Rain
1338932,The Deer Hunter
1338932,Monty Python's The Meaning of Life: Special Edition
1339156,The Scorpion King
1339156,Stargate
1339156,End of Days
1339195,Garden State
1339195,Wonder Boys
1339195,Midnight Cowboy
1339269,Goldfinger
1339269,The King and I
1339269,Monty Python's The Meaning of Life: Special Edition
1339354,Casino: 10th Anniversary Edition
1339354,Dirty Rotten Scoundrels
1339354,Bram Stoker's Dracula
1339423,Flatliners
1339423,Casino: 10th Anniversary Edition
1339423,Don't Say a Word
1339428,Spirited Away
1339428,The Mummy
1339428,Stargate
1339451,Taking Lives
1339451,Coach Carter
1339451,Along Came Polly
1339481,A Cinderella Story
1339481,Robin Hood: Prince of Thieves
1339481,Ever After: A Cinderella Story
1339689,Taxi
1339689,The Missing
1339689,Brother Bear (Theatrical Widescreen Version)
1339724,Elf
1339724,The Rundown
1339724,Blade: Trinity
1339740,Clerks
1339740,Kill Bill: Vol. 2
1339740,Fear and Loathing in Las Vegas
1339770,The Matrix: Revolutions
1339770,Stargate
1339770,The Rundown
1339784,The Maltese Falcon
1339784,Singin' in the Rain
1339784,Seven Samurai
1340285,The Emperor's New Groove
1340285,Look Who's Talking Too
1340285,A Cinderella Story
1340358,The Maltese Falcon
1340358,Singin' in the Rain
1340358,Seven Samurai
1340377,Friends: Season 2
1340377,The King and I
1340377,Whale Rider
1340396,The Emperor's New Groove
1340396,Aladdin: Platinum Edition
1340396,Look Who's Talking
1340495,Network
1340495,The Sting
1340495,Talk to Her
1340530,Fear and Loathing in Las Vegas
1340530,"The Godfather, Part II"
1340530,This Is Spinal Tap
1340811,The Hand that Rocks the Cradle
1340811,Casino: 10th Anniversary Edition
1340811,Don't Say a Word
1340872,Alien: Collector's Edition
1340872,Jaws
1340872,Poltergeist
1340945,Clerks
1340945,Kill Bill: Vol. 2
1340945,"Lock, Stock and Two Smoking Barrels"
1341028,Flatliners
1341028,The Hand that Rocks the Cradle
1341028,Dirty Rotten Scoundrels
1341033,History of the World: Part 1
1341033,Better Off Dead
1341033,Goldfinger
1341079,The Maltese Falcon
1341079,Singin' in the Rain
1341079,Seven Samurai
1341153,The Hand that Rocks the Cradle
1341153,The Recruit
1341153,Man on Fire
1341214,Batman Begins
1341214,The Rundown
1341214,Finding Neverland
1341247,Casino: 10th Anniversary Edition
1341247,Dirty Rotten Scoundrels
1341247,Bram Stoker's Dracula
1341267,The Maltese Falcon
1341267,A Streetcar Named Desire
1341267,Goldfinger
1341505,Dirty Rotten Scoundrels
1341505,History of the World: Part 1
1341505,Ace Ventura: When Nature Calls
1341525,Garden State
1341525,Clerks
1341525,Igby Goes Down
1341553,Network
1341553,Reservoir Dogs
1341553,Seven Samurai
1341649,When Harry Met Sally
1341649,Sleepless in Seattle
1341649,The Sting
1341723,Rabbit-Proof Fence
1341723,Thirteen
1341723,Swimming Pool
1341779,Brother Bear (Theatrical Widescreen Version)
1341779,A Cinderella Story
1341779,The Pacifier
1341813,Coach Carter
1341813,Ghost
1341813,Taxi
1342357,Seven Samurai
1342357,This Is Spinal Tap
1342357,Talk to Her
1342369,Friends: Season 2
1342369,Frida
1342369,Elizabeth
1342407,Porky's
1342407,Under Siege
1342407,Die Hard 2: Die Harder
1342551,Eternal Sunshine of the Spotless Mind
1342551,Garden State
1342551,Sideways
1342591,Friends: Season 2
1342591,Sixteen Candles
1342591,Ever After: A Cinderella Story
1342657,"Lock, Stock and Two Smoking Barrels"
1342657,Fear and Loathing in Las Vegas
1342657,The Deer Hunter
1342785,What Women Want
1342785,Taking Lives
1342785,Coach Carter
1343027,Friends: Season 2
1343027,Fried Green Tomatoes
1343027,Sixteen Candles
1343107,Blade: Trinity
1343107,The Rundown
1343107,Rush Hour 2
1343237,Pirates of the Caribbean: The Curse of the Black Pearl
1343237,Robin Hood: Prince of Thieves
1343237,Rush Hour 2
1343309,Reservoir Dogs
1343309,28 Days Later
1343309,Napoleon Dynamite
1343332,The Maltese Falcon
1343332,A Streetcar Named Desire
1343332,Talk to Her
1343381,The Hand that Rocks the Cradle
1343381,Casino: 10th Anniversary Edition
1343381,Dirty Rotten Scoundrels
1343413,Clerks
1343413,Kill Bill: Vol. 2
1343413,Casino: 10th Anniversary Edition
1343436,Sex and the City: Season 4
1343436,Four Weddings and a Funeral
1343436,About a Boy
1343495,Sex and the City: Season 4
1343495,Cocoon
1343495,Ever After: A Cinderella Story
1343658,The Maltese Falcon
1343658,A Streetcar Named Desire
1343658,Singin' in the Rain
1343679,Whale Rider
1343679,Rabbit-Proof Fence
1343679,Frida
1344086,Flatliners
1344086,Identity
1344086,Taking Lives
1344228,Blade: Trinity
1344228,Stargate
1344228,The Italian Job
1344268,Taxi
1344268,Beaches
1344268,Brother Bear (Theatrical Widescreen Version)
1344349,Coach Carter
1344349,Secondhand Lions
1344349,Along Came Polly
1344365,The Hand that Rocks the Cradle
1344365,Don't Say a Word
1344365,Dirty Rotten Scoundrels
1344394,Dangerous Minds
1344394,U.S. Marshals
1344394,Dr. Dolittle 2
1344536,"Lock, Stock and Two Smoking Barrels"
1344536,Fear and Loathing in Las Vegas
1344536,"The Godfather, Part II"
1344624,An Officer and a Gentleman
1344624,Moonstruck
1344624,Nine to Five
1344791,Midnight Cowboy
1344791,Garden State
1344791,Rosemary's Baby
1345597,Goldfinger
1345597,Talk to Her
1345597,The King and I
1345636,Batman Begins
1345636,Blade: Trinity
1345636,The Matrix: Revolutions
1345710,The Deer Hunter
1345710,Casino: 10th Anniversary Edition
1345710,Network
1345754,Dawn of the Dead
1345754,Superman: The Movie
1345754,The Professional
1345779,Aladdin: Platinum Edition
1345779,Brother Bear (Theatrical Widescreen Version)
1345779,Lilo and Stitch
1345921,National Lampoon's Van Wilder
1345921,Along Came Polly
1345921,Dogma
1345929,Friends: Season 2
1345929,Beaches
1345929,Sixteen Candles
1346081,The Hand that Rocks the Cradle
1346081,Bram Stoker's Dracula
1346081,Taking Lives
1346257,Batman Begins
1346257,The Rundown
1346257,Sleepy Hollow
1346269,Alien: Collector's Edition
1346269,Aliens: Collector's Edition
1346269,Goldfinger
1346326,Batman Begins
1346326,Daredevil
1346326,Blade: Trinity
1346630,Ever After: A Cinderella Story
1346630,Forever Young
1346630,Men in Black II
1346692,Hostage
1346692,S.W.A.T.
1346692,The Recruit
1346708,Dangerous Minds
1346708,Bad Boys
1346708,First Knight
1346837,Casino: 10th Anniversary Edition
1346837,Dirty Rotten Scoundrels
1346837,Bram Stoker's Dracula
1346908,The Matrix: Reloaded
1346908,Daredevil
1346908,Blade: Trinity
1346943,The Deer Hunter
1346943,Seven Samurai
1346943,Boyz N the Hood
1347033,The Deer Hunter
1347033,"The Godfather, Part II"
1347033,Heathers
1347523,25th Hour
1347523,Frida
1347523,Spirited Away
1347528,Taking Lives
1347528,U.S. Marshals
1347528,Hostage
1347847,Coach Carter
1347847,Secondhand Lions
1347847,Taxi
1347912,Batman Begins
1347912,Superman: The Movie
1347912,Lethal Weapon 3
1347915,"Lock, Stock and Two Smoking Barrels"
1347915,Fear and Loathing in Las Vegas
1347915,Casino: 10th Anniversary Edition
1347916,Frida
1347916,Singin' in the Rain
1347916,Something's Gotta Give
1347949,50 First Dates
1347949,The Pacifier
1347949,Uptown Girls
1347991,Eternal Sunshine of the Spotless Mind
1347991,Seven Samurai
1347991,Igby Goes Down
1348088,The Professional
1348088,Seven Samurai
1348088,Boyz N the Hood
1348118,The Hitchhiker's Guide to the Galaxy
1348118,History of the World: Part 1
1348118,"Lock, Stock and Two Smoking Barrels"
1348148,Daredevil
1348148,Blade: Trinity
1348148,The Mummy
1348335,The Maltese Falcon
1348335,A Streetcar Named Desire
1348335,Singin' in the Rain
1348368,Look Who's Talking
1348368,The Rundown
1348368,Exit Wounds
1348456,Superman: The Movie
1348456,Goldfinger
1348456,Beverly Hills Cop
1348610,25th Hour
1348610,The Life Aquatic with Steve Zissou
1348610,Frida
1348653,The Pianist
1348653,Patch Adams
1348653,Pay It Forward
1349014,Fear and Loathing in Las Vegas
1349014,Eternal Sunshine of the Spotless Mind
1349014,The Deer Hunter
1349191,This Is Spinal Tap
1349191,Bottle Rocket
1349191,Seven Samurai
1349433,Eternal Sunshine of the Spotless Mind
1349433,Garden State
1349433,Igby Goes Down
1349437,Casino: 10th Anniversary Edition
1349437,Seven Samurai
1349437,The Life Aquatic with Steve Zissou
1349619,The Professional
1349619,Goldfinger
1349619,Stargate
1349680,Aliens: Collector's Edition
1349680,Goldfinger
1349680,Beverly Hills Cop
1349682,What Women Want
1349682,Taking Lives
1349682,Coach Carter
1349706,Freaky Friday
1349706,Brother Bear (Theatrical Widescreen Version)
1349706,America's Sweethearts
1349711,Stargate
1349711,Rudy
1349711,Serendipity
1349717,Taking Lives
1349717,Secondhand Lions
1349717,The Missing
1349907,Flatliners
1349907,The Hand that Rocks the Cradle
1349907,Dirty Rotten Scoundrels
1349959,Coach Carter
1349959,Pay It Forward
1349959,Hostage
1350191,Coach Carter
1350191,Ray
1350191,Hostage
1350353,Casino: 10th Anniversary Edition
1350353,The Deer Hunter
1350353,Bottle Rocket
1350489,Casino: 10th Anniversary Edition
1350489,U.S. Marshals
1350489,Die Hard 2: Die Harder
1350497,Sleepy Hollow
1350497,Bad Boys II
1350497,Lethal Weapon 3
1350639,Brother Bear (Theatrical Widescreen Version)
1350639,The Emperor's New Groove
1350639,Look Who's Talking Too
1351064,Taking Lives
1351064,Look Who's Talking Too
1351064,First Knight
1351112,S.W.A.T.
1351112,A Man Apart
1351112,Blade: Trinity
1351132,Frida
1351132,Bend It Like Beckham
1351132,Elizabeth
1351211,Batman Begins
1351211,Blade: Trinity
1351211,The Rundown
1351373,Batman Begins
1351373,The Mummy
1351373,Dawn of the Dead
1351421,A Cinderella Story
1351421,Ever After: A Cinderella Story
1351421,Secondhand Lions
1351529,The Hand that Rocks the Cradle
1351529,Casino: 10th Anniversary Edition
1351529,Don't Say a Word
1351594,Coach Carter
1351594,Hostage
1351594,A Cinderella Story
1351603,Batman Begins
1351603,Blade: Trinity
1351603,The Rundown
1351706,"Lock, Stock and Two Smoking Barrels"
1351706,Fear and Loathing in Las Vegas
1351706,Seven Samurai
1351769,Beverly Hills Cop III
1351769,Little Nicky
1351769,American Wedding
1351821,Dawn of the Dead
1351821,Bram Stoker's Dracula
1351821,Around the World in 80 Days
1351898,Talk to Her
1351898,The King and I
1351898,Swimming Pool
1352110,Midnight Cowboy
1352110,Igby Goes Down
1352110,Heathers
1352115,Uptown Girls
1352115,Around the World in 80 Days
